decimalLatitude,decimalLongitude,Order,adult_mass_g,max_longevity_d,age_first_reproduction_d,litter_size_n,litters_per_year_n,dispersal_km,density_n_km2,home_range_km2,dphy_invertebrate,dphy_plant,det_vend,det_vect,det_scav,det_diet_breadth_n,altitude_breadth_m,EQ,habitat_Forest,habitat_Savanna,habitat_Shrubland,habitat_Grassland,habitat_Wetlands,habitat_Desert,habitat_Artificial_Terrestrial,n_habitats,human_footprint,roadkill_category
26.125296,-14.485767,Rodentia,177.33,1168.0,296.56,3.5,3.44,0.409,69.97,0.0161390666666667,0.0,100.0,0.0,0.0,0.0,1.0,1705.3495,0.337347909188211,0,0,1,0,1,1,0,4,42.0,High
-33.795674,151.149308,Diprotodontia,859.3,3686.5,365.0,1.945,1.5,0.975,654.82,0.009,0.0,100.0,0.0,0.0,0.0,2.0,1870.884,0.521128349378983,1,1,0,0,0,0,1,3,44.2799186706543,High
-27.471613,152.925942,Diprotodontia,859.3,3686.5,365.0,1.945,1.5,0.975,654.82,0.009,0.0,100.0,0.0,0.0,0.0,2.0,1870.884,0.521128349378983,1,1,0,0,0,0,1,3,17.6462631225586,High
-33.720481,151.243893,Diprotodontia,859.3,3686.5,365.0,1.945,1.5,0.975,654.82,0.009,0.0,100.0,0.0,0.0,0.0,2.0,1870.884,0.521128349378983,1,1,0,0,0,0,1,3,18.7399444580078,High
41.6969,127.7153,Rodentia,140.0,4161.0,358.590136666667,2.6,1.5,0.359,371.165758466666,0.05,10.0,90.0,0.0,0.0,0.0,3.0,2500.0,0.583732936706013,1,0,0,0,0,0,0,1,0.934690117835999,Medium
42.405375,128.042614,Rodentia,140.0,4161.0,358.590136666667,2.6,1.5,0.359,371.165758466666,0.05,10.0,90.0,0.0,0.0,0.0,3.0,2500.0,0.583732936706013,1,0,0,0,0,0,0,1,9.40482425689697,Low
36.579695,127.92624,Rodentia,140.0,4161.0,358.590136666667,2.6,1.5,0.359,371.165758466666,0.05,10.0,90.0,0.0,0.0,0.0,3.0,2500.0,0.583732936706013,1,0,0,0,0,0,0,1,24.8207054138184,Low
44.0682,-114.742,Carnivora,48000.0,8687.0,623.54,2.76,0.47,43.323,0.06,129.89,0.0,0.0,100.0,0.0,0.0,1.0,5800.0,0.808585221807238,1,1,1,1,0,1,0,5,8.53064155578613,Low
26.3014,-80.6327,Carnivora,48000.0,8687.0,623.54,2.76,0.47,43.323,0.06,129.89,0.0,0.0,100.0,0.0,0.0,1.0,5800.0,0.808585221807238,1,1,1,1,0,1,0,5,5.79684019088745,Low
64.2823,-135.0,Carnivora,48000.0,8687.0,623.54,2.76,0.47,43.323,0.06,129.89,0.0,0.0,100.0,0.0,0.0,1.0,5800.0,0.808585221807238,1,1,1,1,0,1,0,5,0.0002798518980853,Low
-11.904988,-48.737133,Carnivora,48000.0,8687.0,623.54,2.76,0.47,43.323,0.06,129.89,0.0,0.0,100.0,0.0,0.0,1.0,5800.0,0.808585221807238,1,1,1,1,0,1,0,5,19.4081745147705,Low
-14.157535,-47.59415,Carnivora,48000.0,8687.0,623.54,2.76,0.47,43.323,0.06,129.89,0.0,0.0,100.0,0.0,0.0,1.0,5800.0,0.808585221807238,1,1,1,1,0,1,0,5,12.5490980148315,Low
34.63229401,-112.0339903,Carnivora,48000.0,8687.0,623.54,2.76,0.47,43.323,0.06,129.89,0.0,0.0,100.0,0.0,0.0,1.0,5800.0,0.808585221807238,1,1,1,1,0,1,0,5,4.6075758934021,Low
-20.552911,-55.549228,Carnivora,48000.0,8687.0,623.54,2.76,0.47,43.323,0.06,129.89,0.0,0.0,100.0,0.0,0.0,1.0,5800.0,0.808585221807238,1,1,1,1,0,1,0,5,11.8876171112061,Low
-20.469266,-55.20453,Carnivora,48000.0,8687.0,623.54,2.76,0.47,43.323,0.06,129.89,0.0,0.0,100.0,0.0,0.0,1.0,5800.0,0.808585221807238,1,1,1,1,0,1,0,5,13.68492603302,Low
-25.753,-54.54,Carnivora,48000.0,8687.0,623.54,2.76,0.47,43.323,0.06,129.89,0.0,0.0,100.0,0.0,0.0,1.0,5800.0,0.808585221807238,1,1,1,1,0,1,0,5,10.897801399231,Medium
64.2823,-135.0,Carnivora,48000.0,8687.0,623.54,2.76,0.47,43.323,0.06,129.89,0.0,0.0,100.0,0.0,0.0,1.0,5800.0,0.808585221807238,1,1,1,1,0,1,0,5,0.0002798518980853,Low
-24.866723,-50.445759,Carnivora,48000.0,8687.0,623.54,2.76,0.47,43.323,0.06,129.89,0.0,0.0,100.0,0.0,0.0,1.0,5800.0,0.808585221807238,1,1,1,1,0,1,0,5,17.5704498291016,Low
37.773972,-122.431297,Carnivora,48000.0,8687.0,623.54,2.76,0.47,43.323,0.06,129.89,0.0,0.0,100.0,0.0,0.0,1.0,5800.0,0.808585221807238,1,1,1,1,0,1,0,5,38.2367782592773,Low
44.967243,-103.771556,Cetartiodactyla,101250.0,7920.5,680.0,1.1,1.0,13.436,0.428,2771.22,0.0,100.0,0.0,0.0,0.0,1.0,2000.0,1.06577224245603,1,0,0,1,0,0,0,2,11.0231027603149,Low
64.2823,-135.0,Cetartiodactyla,101250.0,7920.5,680.0,1.1,1.0,13.436,0.428,2771.22,0.0,100.0,0.0,0.0,0.0,1.0,2000.0,1.06577224245603,1,0,0,1,0,0,0,2,0.0002798518980853,Low
64.2823,-135.0,Cetartiodactyla,101250.0,7920.5,680.0,1.1,1.0,13.436,0.428,2771.22,0.0,100.0,0.0,0.0,0.0,1.0,2000.0,1.06577224245603,1,0,0,1,0,0,0,2,0.0002798518980853,Low
64.2823,-135.0,Cetartiodactyla,101250.0,7920.5,680.0,1.1,1.0,13.436,0.428,2771.22,0.0,100.0,0.0,0.0,0.0,1.0,2000.0,1.06577224245603,1,0,0,1,0,0,0,2,0.0002798518980853,Low
64.2823,-135.0,Cetartiodactyla,101250.0,7920.5,680.0,1.1,1.0,13.436,0.428,2771.22,0.0,100.0,0.0,0.0,0.0,1.0,2000.0,1.06577224245603,1,0,0,1,0,0,0,2,0.0002798518980853,Low
64.2823,-135.0,Cetartiodactyla,101250.0,7920.5,680.0,1.1,1.0,13.436,0.428,2771.22,0.0,100.0,0.0,0.0,0.0,1.0,2000.0,1.06577224245603,1,0,0,1,0,0,0,2,0.0002798518980853,Low
64.2823,-135.0,Cetartiodactyla,101250.0,7920.5,680.0,1.1,1.0,13.436,0.428,2771.22,0.0,100.0,0.0,0.0,0.0,1.0,2000.0,1.06577224245603,1,0,0,1,0,0,0,2,0.0002798518980853,Low
-22.133333,29.2,Artiodactyla,11333.33,5110.0,437.31,1.0,1.42,4.029,0.288,0.43,0.0,100.0,0.0,0.0,0.0,1.0,3500.0,0.807847226322626,0,1,1,1,0,0,0,3,5.75422382354736,Medium
-14.5,26.167,Artiodactyla,10503.14,5110.0,528.0,1.32446646666667,1.37398783333333,3.864,0.615,43.4008302,0.0,100.0,0.0,0.0,0.0,1.0,2571.03053333333,0.960306295942793,0,0,1,1,0,0,1,3,13.4553213119507,Low
42.2801883,127.8093222,Rodentia,280.0,1825.0,91.25,8.855,3.68,3.484,3064.79064483333,0.003,30.0,70.0,0.0,0.0,0.0,3.0,2050.34133333333,0.547835997740322,0,0,0,0,0,0,1,1,9.83041954040527,Low
-20.580677,-40.417217,Rodentia,280.0,1825.0,91.25,8.855,3.68,3.484,3064.79064483333,0.003,30.0,70.0,0.0,0.0,0.0,3.0,2050.34133333333,0.547835997740322,0,0,0,0,0,0,1,1,28.6255207061768,Low
42.405375,128.042614,Rodentia,280.0,1825.0,91.25,8.855,3.68,3.484,3064.79064483333,0.003,30.0,70.0,0.0,0.0,0.0,3.0,2050.34133333333,0.547835997740322,0,0,0,0,0,0,1,1,9.40482425689697,Low
41.7294,1.8272,Rodentia,280.0,1825.0,91.25,8.855,3.68,3.484,3064.79064483333,0.003,30.0,70.0,0.0,0.0,0.0,3.0,2050.34133333333,0.547835997740322,0,0,0,0,0,0,1,1,38.2068367004395,High
36.6372661,-82.12125032,Rodentia,280.0,1825.0,91.25,8.855,3.68,3.484,3064.79064483333,0.003,30.0,70.0,0.0,0.0,0.0,3.0,2050.34133333333,0.547835997740322,0,0,0,0,0,0,1,1,41.3903427124023,High
-4.926667,-80.344444,Rodentia,280.0,1825.0,91.25,8.855,3.68,3.484,3064.79064483333,0.003,30.0,70.0,0.0,0.0,0.0,3.0,2050.34133333333,0.547835997740322,0,0,0,0,0,0,1,1,45.956413269043,Medium
-30.0867,-50.6708,Rodentia,280.0,1825.0,91.25,8.855,3.68,3.484,3064.79064483333,0.003,30.0,70.0,0.0,0.0,0.0,3.0,2050.34133333333,0.547835997740322,0,0,0,0,0,0,1,1,9.05039978027344,Medium
-21.6889,-43.3444,Rodentia,280.0,1825.0,91.25,8.855,3.68,3.484,3064.79064483333,0.003,30.0,70.0,0.0,0.0,0.0,3.0,2050.34133333333,0.547835997740322,0,0,0,0,0,0,1,1,39.8149833679199,Low
41.6969,127.7153,Rodentia,280.0,1825.0,91.25,8.855,3.68,3.484,3064.79064483333,0.003,30.0,70.0,0.0,0.0,0.0,3.0,2050.34133333333,0.547835997740322,0,0,0,0,0,0,1,1,0.934690117835999,High
55.1694,23.8813,Rodentia,280.0,1825.0,91.25,8.855,3.68,3.484,3064.79064483333,0.003,30.0,70.0,0.0,0.0,0.0,3.0,2050.34133333333,0.547835997740322,0,0,0,0,0,0,1,1,19.7183208465576,Low
17.389803,77.203281,Rodentia,280.0,1825.0,91.25,8.855,3.68,3.484,3064.79064483333,0.003,30.0,70.0,0.0,0.0,0.0,3.0,2050.34133333333,0.547835997740322,0,0,0,0,0,0,1,1,28.2698841094971,High
49.86098,17.00688,Rodentia,280.0,1825.0,91.25,8.855,3.68,3.484,3064.79064483333,0.003,30.0,70.0,0.0,0.0,0.0,3.0,2050.34133333333,0.547835997740322,0,0,0,0,0,0,1,1,23.1265468597412,High
45.212864,9.356684,Rodentia,280.0,1825.0,91.25,8.855,3.68,3.484,3064.79064483333,0.003,30.0,70.0,0.0,0.0,0.0,3.0,2050.34133333333,0.547835997740322,0,0,0,0,0,0,1,1,45.5598297119141,High
55.1694,23.8813,Rodentia,280.0,1825.0,91.25,8.855,3.68,3.484,3064.79064483333,0.003,30.0,70.0,0.0,0.0,0.0,3.0,2050.34133333333,0.547835997740322,0,0,0,0,0,0,1,1,19.7183208465576,Low
42.40267547,128.0433181,Rodentia,280.0,1825.0,91.25,8.855,3.68,3.484,3064.79064483333,0.003,30.0,70.0,0.0,0.0,0.0,3.0,2050.34133333333,0.547835997740322,0,0,0,0,0,0,1,1,5.14117956161499,Low
44.5956,-75.1691,Rodentia,280.0,1825.0,91.25,8.855,3.68,3.484,3064.79064483333,0.003,30.0,70.0,0.0,0.0,0.0,3.0,2050.34133333333,0.547835997740322,0,0,0,0,0,0,1,1,45.6409873962402,Medium
38.54,-8.22583333,Rodentia,280.0,1825.0,91.25,8.855,3.68,3.484,3064.79064483333,0.003,30.0,70.0,0.0,0.0,0.0,3.0,2050.34133333333,0.547835997740322,0,0,0,0,0,0,1,1,15.662034034729,High
36.9833,-6.4333,Rodentia,200.0,1533.0,143.14,5.95,4.28,0.437,1453.667,0.002,30.0,70.0,0.0,0.0,0.0,3.0,2063.65566666667,0.434754915545946,1,0,1,1,1,0,1,5,4.5100212097168,Medium
28.2916,-16.6291,Rodentia,200.0,1533.0,143.14,5.95,4.28,0.437,1453.667,0.002,30.0,70.0,0.0,0.0,0.0,3.0,2063.65566666667,0.434754915545946,1,0,1,1,1,0,1,5,3.57015109062195,High
38.54,-8.22583333,Rodentia,200.0,1533.0,143.14,5.95,4.28,0.437,1453.667,0.002,30.0,70.0,0.0,0.0,0.0,3.0,2063.65566666667,0.434754915545946,1,0,1,1,1,0,1,5,15.662034034729,Medium
42.9,11.2,Rodentia,200.0,1533.0,143.14,5.95,4.28,0.437,1453.667,0.002,30.0,70.0,0.0,0.0,0.0,3.0,2063.65566666667,0.434754915545946,1,0,1,1,1,0,1,5,17.7930774688721,Medium
34.7475,71.932222,Rodentia,200.0,1533.0,143.14,5.95,4.28,0.437,1453.667,0.002,30.0,70.0,0.0,0.0,0.0,3.0,2063.65566666667,0.434754915545946,1,0,1,1,1,0,1,5,25.3250751495361,High
28.3617,-16.7186,Rodentia,200.0,1533.0,143.14,5.95,4.28,0.437,1453.667,0.002,30.0,70.0,0.0,0.0,0.0,3.0,2063.65566666667,0.434754915545946,1,0,1,1,1,0,1,5,40.4715194702148,High
39.2967,-7.4285,Rodentia,200.0,1533.0,143.14,5.95,4.28,0.437,1453.667,0.002,30.0,70.0,0.0,0.0,0.0,3.0,2063.65566666667,0.434754915545946,1,0,1,1,1,0,1,5,35.147087097168,High
16.733333,101.551111,Rodentia,200.0,1533.0,143.14,5.95,4.28,0.437,1453.667,0.002,30.0,70.0,0.0,0.0,0.0,3.0,2063.65566666667,0.434754915545946,1,0,1,1,1,0,1,5,11.8104839324951,High
33.88146,10.0982,Rodentia,200.0,1533.0,143.14,5.95,4.28,0.437,1453.667,0.002,30.0,70.0,0.0,0.0,0.0,3.0,2063.65566666667,0.434754915545946,1,0,1,1,1,0,1,5,48.0484390258789,High
38.6475,-0.54611111,Rodentia,200.0,1533.0,143.14,5.95,4.28,0.437,1453.667,0.002,30.0,70.0,0.0,0.0,0.0,3.0,2063.65566666667,0.434754915545946,1,0,1,1,1,0,1,5,20.0352897644043,Medium
-19.936923,-40.482438,Rodentia,200.0,1533.0,143.14,5.95,4.28,0.437,1453.667,0.002,30.0,70.0,0.0,0.0,0.0,3.0,2063.65566666667,0.434754915545946,1,0,1,1,1,0,1,5,14.5350189208984,High
55.1694,23.8813,Rodentia,200.0,1533.0,143.14,5.95,4.28,0.437,1453.667,0.002,30.0,70.0,0.0,0.0,0.0,3.0,2063.65566666667,0.434754915545946,1,0,1,1,1,0,1,5,19.7183208465576,Low
-14.5,26.167,Artiodactyla,58000.0,6132.0,730.0,1.0,1.27,9.89,0.074,219.796098233334,0.0,100.0,0.0,0.0,0.0,1.0,2000.0,0.739947802357271,0,1,1,1,1,0,0,4,13.4553213119507,Low
-14.5,26.167,Artiodactyla,58000.0,6132.0,730.0,1.0,1.27,9.89,0.074,219.796098233334,0.0,100.0,0.0,0.0,0.0,1.0,2000.0,0.739947802357271,0,1,1,1,1,0,0,4,13.4553213119507,Medium
35.8926,-76.1784,Rodentia,9.275,821.25,66.78,2.945,3.65,0.081,326.97,0.003,0.0,100.0,0.0,0.0,0.0,2.0,2215.50483333333,0.546409380438351,0,0,0,1,1,0,1,3,15.0005216598511,Medium
32.9186,47.4695,Artiodactyla,177522.9,9643.3,788.4,1.0,1.0,18.298,7.033,217.5625277,0.0,100.0,0.0,0.0,0.0,1.0,3900.0,0.71596045411798,1,1,1,1,1,0,1,6,21.2028827667236,Low
16.030395,78.890295,Artiodactyla,177522.9,9643.3,788.4,1.0,1.0,18.298,7.033,217.5625277,0.0,100.0,0.0,0.0,0.0,1.0,3900.0,0.71596045411798,1,1,1,1,1,0,1,6,13.2072696685791,Low
23.759303,121.039445,Artiodactyla,177522.9,9643.3,788.4,1.0,1.0,18.298,7.033,217.5625277,0.0,100.0,0.0,0.0,0.0,1.0,3900.0,0.71596045411798,1,1,1,1,1,0,1,6,7.00799703598022,Low
29.8833335,78.116667,Artiodactyla,177522.9,9643.3,788.4,1.0,1.0,18.298,7.033,217.5625277,0.0,100.0,0.0,0.0,0.0,1.0,3900.0,0.71596045411798,1,1,1,1,1,0,1,6,30.5626125335693,Low
-22.133333,29.2,Rodentia,55.815,1642.5,96.0,6.8,2.95,0.217,12.5,0.1082821,10.0,90.0,0.0,0.0,0.0,2.0,1950.0,0.461646432579739,0,1,1,1,0,1,1,5,5.75422382354736,Low
-2.323301,-60.044455,Primates,547.18,7665.0,730.0,2.0,1.4,0.761,28.533,0.05,40.0,60.0,0.0,0.0,0.0,3.0,1595.27623333333,1.25061164196715,1,1,0,0,0,0,0,2,11.4166145324707,Medium
-6.115415,-49.990498,Primates,2642.5,16790.0,2058.6,1.05,0.6,1.809,18.739,0.88,26.5,57.5,0.0,0.0,0.0,4.0,2320.33343333333,2.94337642569493,1,1,0,0,0,0,0,2,13.3549766540527,Medium
-16.575593,-50.261,Primates,2642.5,16790.0,2058.6,1.05,0.6,1.809,18.739,0.88,26.5,57.5,0.0,0.0,0.0,4.0,2320.33343333333,2.94337642569493,1,1,0,0,0,0,0,2,14.1203746795654,Low
-13.561588,-58.421854,Primates,2725.0,16790.0,1885.448,1.05,0.6,1.84,21.256,2.21353421666667,0.0,100.0,0.0,0.0,0.0,3.0,2280.104,2.77486920498906,1,1,0,0,0,0,0,2,11.3544187545776,Medium
-18.232298,-50.431983,Primates,2642.5,16790.0,1885.448,1.05,0.6,1.809,21.256,2.43902921666667,20.0,70.0,0.0,0.0,0.0,3.0,2277.993,2.83261812251902,1,1,0,0,0,0,0,2,18.5492343902588,Medium
-16.598535,-50.195063,Primates,2642.5,16790.0,1885.448,1.05,0.6,1.809,21.256,2.43902921666667,20.0,70.0,0.0,0.0,0.0,3.0,2277.993,2.83261812251902,1,1,0,0,0,0,0,2,20.0962181091309,Medium
-41.019952,144.672274,Dasyuromorphia,6500.0,4766.292,800.81,2.94,1.0,16.265,5.9,74.7238055333334,0.0,0.0,0.0,0.0,100.0,1.0,2693.1146,0.387325733136707,1,0,1,1,0,0,1,6,15.3431177139282,High
40.453562,-86.999891,Eulipotyphla,74.6,2263.0,375.025,3.75,1.0,0.254,950.0,0.006,100.0,0.0,0.0,0.0,0.0,1.0,1943.5118,0.495983829225509,1,0,0,1,0,0,1,3,26.0051670074463,High
35.8926,-76.1784,Eulipotyphla,74.6,2263.0,375.025,3.75,1.0,0.254,950.0,0.006,100.0,0.0,0.0,0.0,0.0,1.0,1943.5118,0.495983829225509,1,0,0,1,0,0,1,3,15.0005216598511,Medium
40.196955,33.456324,Rodentia,232.0,1533.0,197.773109333333,5.0,3.2548035,0.475,902.888667566667,0.0124804333333333,0.0,100.0,0.083,0.108,0.0673333333333333,2.75196666666667,2840.0,0.54318515198488,0,0,0,1,0,0,0,1,24.2351207733154,Low
-20.675583,-43.349806,Rodentia,177.34,2944.333,330.058761,2.3,1.8431655,0.409,272.767145133333,0.0164694,0.0,100.0,0.0,0.0,0.0,3.0,2041.80053333333,0.853281856270653,1,0,0,0,0,0,1,2,13.66100025177,Medium
-25.753,-54.54,Rodentia,177.34,2944.333,330.058761,2.3,1.8431655,0.409,272.767145133333,0.0164694,0.0,100.0,0.0,0.0,0.0,3.0,2041.80053333333,0.853281856270653,1,0,0,0,0,0,1,2,10.897801399231,Low
-22.307184,-43.130266,Rodentia,177.34,2944.333,330.058761,2.3,1.8431655,0.409,272.767145133333,0.0164694,0.0,100.0,0.0,0.0,0.0,3.0,2041.80053333333,0.853281856270653,1,0,0,0,0,0,1,2,31.5623340606689,Low
-22.5026,-42.8424,Rodentia,177.34,2944.333,330.058761,2.3,1.8431655,0.409,272.767145133333,0.0164694,0.0,100.0,0.0,0.0,0.0,3.0,2041.80053333333,0.853281856270653,1,0,0,0,0,0,1,2,11.5178556442261,Medium
-26.07434,-49.744804,Rodentia,177.34,2944.333,330.058761,2.3,1.8431655,0.409,272.767145133333,0.0164694,0.0,100.0,0.0,0.0,0.0,3.0,2041.80053333333,0.853281856270653,1,0,0,0,0,0,1,2,26.9103565216064,Low
38.614,42.9182,Rodentia,335.3,2095.708,328.008392533334,4.0,1.8787705,0.581,336.055521466667,0.0219667,0.0,100.0,0.0,0.0,0.0,3.0,1876.74853333333,0.941570980026633,1,0,0,0,0,0,0,1,1.79789280891418,Low
35.8926,-76.1784,Rodentia,540.33,8760.0,365.0,3.0,2.0,0.756,690.0,0.009,0.0,100.0,0.0,0.0,0.0,3.0,2347.5982,0.922322080460948,1,0,0,0,0,0,1,2,15.0005216598511,Medium
34.7728,-98.9838,Rodentia,540.33,8760.0,365.0,3.0,2.0,0.756,690.0,0.009,0.0,100.0,0.0,0.0,0.0,3.0,2347.5982,0.922322080460948,1,0,0,0,0,0,1,2,5.26277780532837,Low
36.6372661,-82.12125032,Rodentia,540.33,8760.0,365.0,3.0,2.0,0.756,690.0,0.009,0.0,100.0,0.0,0.0,0.0,3.0,2347.5982,0.922322080460948,1,0,0,0,0,0,1,2,41.3903427124023,High
40.453562,-86.999891,Rodentia,540.33,8760.0,365.0,3.0,2.0,0.756,690.0,0.009,0.0,100.0,0.0,0.0,0.0,3.0,2347.5982,0.922322080460948,1,0,0,0,0,0,1,2,26.0051670074463,High
44.5956,-75.1691,Rodentia,540.33,8760.0,365.0,3.0,2.0,0.756,690.0,0.009,0.0,100.0,0.0,0.0,0.0,3.0,2347.5982,0.922322080460948,1,0,0,0,0,0,1,2,45.6409873962402,High
-0.9794,-77.2876,Rodentia,374.0,4197.5,333.243882766667,1.93,1.95,0.617,186.944,0.008,0.0,100.0,0.0,0.0,0.0,3.0,3000.0,0.930212693170237,1,0,0,0,0,0,1,2,3.68881225585938,Medium
6.5124,-75.8179,Rodentia,374.0,4197.5,333.243882766667,1.93,1.95,0.617,186.944,0.008,0.0,100.0,0.0,0.0,0.0,3.0,3000.0,0.930212693170237,1,0,0,0,0,0,1,2,38.2301292419434,Medium
-0.684398492,-77.80531683,Rodentia,374.0,4197.5,333.243882766667,1.93,1.95,0.617,186.944,0.008,0.0,100.0,0.0,0.0,0.0,3.0,3000.0,0.930212693170237,1,0,0,0,0,0,1,2,14.5904502868652,Medium
4.711,-74.0721,Rodentia,374.0,4197.5,333.243882766667,1.93,1.95,0.617,186.944,0.008,0.0,100.0,0.0,0.0,0.0,3.0,3000.0,0.930212693170237,1,0,0,0,0,0,1,2,38.8695945739746,Low
7.082591,-73.718817,Rodentia,374.0,4197.5,333.243882766667,1.93,1.95,0.617,186.944,0.008,0.0,100.0,0.0,0.0,0.0,3.0,3000.0,0.930212693170237,1,0,0,0,0,0,1,2,28.4019927978516,High
10.020301,-83.215233,Rodentia,374.0,4197.5,333.243882766667,1.93,1.95,0.617,186.944,0.008,0.0,100.0,0.0,0.0,0.0,3.0,3000.0,0.930212693170237,1,0,0,0,0,0,1,2,22.0313472747803,Medium
6.15,-75.55,Rodentia,374.0,4197.5,333.243882766667,1.93,1.95,0.617,186.944,0.008,0.0,100.0,0.0,0.0,0.0,3.0,3000.0,0.930212693170237,1,0,0,0,0,0,1,2,25.6005058288574,High
-10.21618,-75.585138,Rodentia,700.0,3571.82739140001,335.1849807,3.46961393333333,1.85883616666667,0.871,165.092760333333,0.0276634,0.0,100.0,0.0,0.0,0.0,3.0,1882.57736666667,0.807181831214732,1,0,0,0,0,0,0,1,14.0529832839966,Medium
38.433333,141.3,Rodentia,324.75,5402.0,338.2,4.43,2.0,0.571,131.9886821,0.13,0.0,100.0,0.0,0.0,0.0,3.0,2269.56273333333,0.88497028174434,1,0,0,0,0,0,0,1,47.4755172729492,Low
36.6372661,-82.12125032,Rodentia,803.7,5840.0,397.0,3.0,1.64,0.94,6.32,0.23,0.0,100.0,0.0,0.0,0.0,3.0,2112.0117,0.790418442326494,1,0,0,0,0,0,0,1,41.3903427124023,High
34.7728,-98.9838,Rodentia,803.7,5840.0,397.0,3.0,1.64,0.94,6.32,0.23,0.0,100.0,0.0,0.0,0.0,3.0,2112.0117,0.790418442326494,1,0,0,0,0,0,0,1,5.26277780532837,Low
40.453562,-86.999891,Rodentia,803.7,5840.0,397.0,3.0,1.64,0.94,6.32,0.23,0.0,100.0,0.0,0.0,0.0,3.0,2112.0117,0.790418442326494,1,0,0,0,0,0,0,1,26.0051670074463,High
6.15,-75.55,Rodentia,803.0,2670.583,331.079129533334,3.41819076666666,1.861591,0.94,147.4907396,0.0366057333333333,0.0,100.0,0.0,0.0,0.0,3.0,1300.0,0.793442677280351,1,0,0,0,0,0,0,1,25.6005058288574,Medium
-4.926667,-80.344444,Rodentia,433.3,2670.583,324.384545466667,3.42116966666667,1.89727933333333,0.669,210.620608433334,0.0178763666666667,0.0,100.0,0.0,0.0,0.0,3.0,1929.41016666667,0.826252649031488,1,0,0,0,0,0,1,2,45.956413269043,High
-2.464767,-79.624142,Rodentia,433.3,2670.583,324.384545466667,3.42116966666667,1.89727933333333,0.669,210.620608433334,0.0178763666666667,0.0,100.0,0.0,0.0,0.0,3.0,1929.41016666667,0.826252649031488,1,0,0,0,0,0,1,2,26.4549694061279,Medium
9.031361,-79.622694,Rodentia,485.0,5511.5,355.094920466667,4.99,1.83029783333333,0.712,166.0484348,0.0480774666666667,0.0,100.0,0.0,0.0,0.0,3.0,2185.47626666667,0.875437918956238,1,0,0,0,0,0,1,2,38.9809684753418,Medium
10.020301,-83.215233,Rodentia,485.0,5511.5,355.094920466667,4.99,1.83029783333333,0.712,166.0484348,0.0480774666666667,0.0,100.0,0.0,0.0,0.0,3.0,2185.47626666667,0.875437918956238,1,0,0,0,0,0,1,2,22.0313472747803,Medium
10.468506,-84.657612,Rodentia,485.0,5511.5,355.094920466667,4.99,1.83029783333333,0.712,166.0484348,0.0480774666666667,0.0,100.0,0.0,0.0,0.0,3.0,2185.47626666667,0.875437918956238,1,0,0,0,0,0,1,2,29.3919906616211,Medium
42.405375,128.042614,Rodentia,328.875,5402.0,273.75,4.43,2.0,0.575,33.0,0.05,0.0,100.0,0.0,0.0,0.0,3.0,3100.0,1.03397316726569,1,0,0,0,0,0,1,2,9.40482425689697,Low
41.6969,127.7153,Rodentia,328.875,5402.0,273.75,4.43,2.0,0.575,33.0,0.05,0.0,100.0,0.0,0.0,0.0,3.0,3100.0,1.03397316726569,1,0,0,0,0,0,1,2,0.934690117835999,Medium
48.1173,-1.677,Rodentia,328.875,5402.0,273.75,4.43,2.0,0.575,33.0,0.05,0.0,100.0,0.0,0.0,0.0,3.0,3100.0,1.03397316726569,1,0,0,0,0,0,1,2,46.2479362487793,Medium
49.86098,17.00688,Rodentia,328.875,5402.0,273.75,4.43,2.0,0.575,33.0,0.05,0.0,100.0,0.0,0.0,0.0,3.0,3100.0,1.03397316726569,1,0,0,0,0,0,1,2,23.1265468597412,High
55.1694,23.8813,Rodentia,328.875,5402.0,273.75,4.43,2.0,0.575,33.0,0.05,0.0,100.0,0.0,0.0,0.0,3.0,3100.0,1.03397316726569,1,0,0,0,0,0,1,2,19.7183208465576,Low
41.7294,1.8272,Rodentia,328.875,5402.0,273.75,4.43,2.0,0.575,33.0,0.05,0.0,100.0,0.0,0.0,0.0,3.0,3100.0,1.03397316726569,1,0,0,0,0,0,1,2,38.2068367004395,Medium
41.132,26.22921,Rodentia,328.875,5402.0,273.75,4.43,2.0,0.575,33.0,0.05,0.0,100.0,0.0,0.0,0.0,3.0,3100.0,1.03397316726569,1,0,0,0,0,0,1,2,22.9873695373535,Low
49.50914,17.30351,Rodentia,328.875,5402.0,273.75,4.43,2.0,0.575,33.0,0.05,0.0,100.0,0.0,0.0,0.0,3.0,3100.0,1.03397316726569,1,0,0,0,0,0,1,2,17.3743362426758,Medium
55.1694,23.8813,Rodentia,328.875,5402.0,273.75,4.43,2.0,0.575,33.0,0.05,0.0,100.0,0.0,0.0,0.0,3.0,3100.0,1.03397316726569,1,0,0,0,0,0,1,2,19.7183208465576,Low
54.39717217,18.48323454,Rodentia,328.875,5402.0,273.75,4.43,2.0,0.575,33.0,0.05,0.0,100.0,0.0,0.0,0.0,3.0,3100.0,1.03397316726569,1,0,0,0,0,0,1,2,50.0,Low
36.579695,127.92624,Rodentia,328.875,5402.0,273.75,4.43,2.0,0.575,33.0,0.05,0.0,100.0,0.0,0.0,0.0,3.0,3100.0,1.03397316726569,1,0,0,0,0,0,1,2,24.8207054138184,High
