"scientificName_final","decimalLatitude","decimalLongitude","Order","Annualroadkillrate_corrected","adult_mass_g","max_longevity_d","age_first_reproduction_d","litter_size_n","litters_per_year_n","dispersal_km","density_n_km2","home_range_km2","dphy_invertebrate","dphy_plant","det_vend","det_vect","det_scav","det_diet_breadth_n","altitude_breadth_m","EQ","habitat_Forest","habitat_Savanna","habitat_Shrubland","habitat_Grassland","habitat_Wetlands","habitat_Desert","habitat_Artificial_Terrestrial","n_habitats","human_footprint","log_roadkill","roadkill_category"
"Panthera pardus",32.9186,47.4695,"Carnivora",0.003418803,53074.995,9964.5,1147.01,2.14,1,45.51,0.066,18.78,0,0,100,0,0,1,5200,0.762598400721715,"1","1","1","1","0","1","0",6,21.2028827667236,-5.67846478917192,"Low"
"Panthera pardus",37.6,55.7,"Carnivora",0.034285714,53074.995,9964.5,1147.01,2.14,1,45.51,0.066,18.78,0,0,100,0,0,1,5200,0.762598400721715,"1","1","1","1","0","1","0",6,12.5629911422729,-3.37302651302879,"Medium"
"Panthera pardus",7.67344,36.83441,"Carnivora",0.01287478,53074.995,9964.5,1147.01,2.14,1,45.51,0.066,18.78,0,0,100,0,0,1,5200,0.762598400721715,"1","1","1","1","0","1","0",6,38.048755645752,-4.35248491995697,"Medium"
"Panthera tigris",32.9186,47.4695,"Carnivora",4.68329e-06,128800,9599.5,1216.66,2.57,0.4,70.27,0.061,64.89,0,0,100,0,0,1,4500,0.900844383262283,"1","1","1","1","1","0","1",7,21.2028827667236,-12.2715097035645,"Low"
"Papio anubis",7.676415,36.838274,"Primates",0.036822325,17728.56,16425,1642.5,1.005,0.8,5.153,5.762,4.83,10,50,40,0,0,3,2140,2.04111399334736,"1","1","1","1","0","0","1",5,38.0528106689453,-3.30165096014089,"Medium"
"Papio anubis",0.451481,30.384627,"Primates",0.36619703,17728.56,16425,1642.5,1.005,0.8,5.153,5.762,4.83,10,50,40,0,0,3,2140,2.04111399334736,"1","1","1","1","0","0","1",5,13.9207210540771,-1.00458375709684,"High"
"Papio anubis",0.621249,30.352545,"Primates",0.290998177,17728.56,16425,1642.5,1.005,0.8,5.153,5.762,4.83,10,50,40,0,0,3,2140,2.04111399334736,"1","1","1","1","0","0","1",5,22.5165748596191,-1.23443827643508,"High"
"Papio anubis",7.67344,36.83441,"Primates",0.037348359,17728.56,16425,1642.5,1.005,0.8,5.153,5.762,4.83,10,50,40,0,0,3,2140,2.04111399334736,"1","1","1","1","0","0","1",5,38.048755645752,-3.28746630411149,"Medium"
"Papio hamadryas",-22.133333,29.2,"Primates",0.030416667,18000,16425,1919.9,1,0.8,5.196,10.7,17.37,10,80,0,0,0,1,2607.19816666667,1.87874637554165,"0","0","1","1","0","0","0",3,5.75422382354736,-3.49276456422874,"Medium"
"Paradoxurus hermaphroditus",29.8833335,78.116667,"Carnivora",0.008938599,3180,9125,458.485,3.29,2,2.003,22.0126309,4.15,20,40,0,0,0,4,2500,0.935334859478883,"1","0","1","1","0","0","1",5,30.5626125335693,-4.71737641348663,"Low"
"Paradoxurus hermaphroditus",16.030395,78.890295,"Carnivora",0.020458473,3180,9125,458.485,3.29,2,2.003,22.0126309,4.15,20,40,0,0,0,4,2500,0.935334859478883,"1","0","1","1","0","0","1",5,13.2072696685791,-3.88935815467495,"Medium"
"Paradoxurus hermaphroditus",17.389803,77.203281,"Carnivora",0.253877356,3180,9125,458.485,3.29,2,2.003,22.0126309,4.15,20,40,0,0,0,4,2500,0.935334859478883,"1","0","1","1","0","0","1",5,28.2698841094971,-1.37090397896709,"High"
"Paradoxurus hermaphroditus",3.54794,102.507602,"Carnivora",0.30398785,3180,9125,458.485,3.29,2,2.003,22.0126309,4.15,20,40,0,0,0,4,2500,0.935334859478883,"1","0","1","1","0","0","1",5,29.297966003418,-1.19076754547988,"High"
"Paradoxurus hermaphroditus",4.976119,102.463822,"Carnivora",0.192377371,3180,9125,458.485,3.29,2,2.003,22.0126309,4.15,20,40,0,0,0,4,2500,0.935334859478883,"1","0","1","1","0","0","1",5,17.8670978546143,-1.64829636201275,"High"
"Paradoxurus hermaphroditus",27.5583,84.375,"Carnivora",0.54174397,3180,9125,458.485,3.29,2,2.003,22.0126309,4.15,20,40,0,0,0,4,2500,0.935334859478883,"1","0","1","1","0","0","1",5,17.0769805908203,-0.612961769222907,"High"
"Paraechinus aethiopicus",33.88146,10.0982,"Eulipotyphla",0.923055431,404,2299.5,356.991230566667,3.49,1,0.644,253.1556348,0.0645940666666668,30,20,0,0,20,3,1719.38493333333,0.708411480808817,"0","1","1","1","1","1","0",5,48.0484390258789,-0.080065991027925,"High"
"Parahyaena brunnea",-22.133333,29.2,"Carnivora",0.020277778,42977.93,11643.5,1095,2.3,0.4,8.387,0.049,67.3,10,10,10,0,70,1,3630.6503,0.724548834052106,"0","1","1","1","1","1","1",9,5.75422382354736,-3.89822967233691,"Medium"
"Paraxerus cepapi",-22.133333,29.2,"Rodentia",0.020277778,222.85,3491.833,269.543,2.01,2,0.464,538.75,0.005,0,100,0,0,0,3,2234.21566666667,0.634592808576287,"0","1","1","0","0","0","0",2,5.75422382354736,-3.89822967233691,"Medium"
"Pecari tajacu",-20.490151,-54.80721,"Artiodactyla",0.019278063,20500,11497.5,473.5,1.82,2,5.582,5.652,1.37,1,99,0,20,0,2,3000,1.07094396488697,"1","1","1","1","0","1","1",6,34.6968307495117,-3.94878746165184,"Medium"
"Pedetes capensis",-22.133333,29.2,"Rodentia",0.060833333,2774.625,7315.208,417.34,1,3.6,1.858,5.77,0.742960849999999,0,100,0,0,0,1,2208.74113809524,0.455830543657466,"0","1","1","1","0","0","1",4,5.75422382354736,-2.79961740010715,"Medium"
"Perameles nasuta",-27.471613,152.925942,"Peramelemorphia",2.76609576,720.26,2044,121.66,2.565,2.92,0.885,89.99,0.136002333333333,70,10,10,10,0,1,1400,0.521410224167983,"1","0","1","1","0","0","1",4,17.6462631225586,1.01743685303375,"High"
"Perameles nasuta",-33.720481,151.243893,"Peramelemorphia",2.98103329,720.26,2044,121.66,2.565,2.92,0.885,89.99,0.136002333333333,70,10,10,10,0,1,1400,0.521410224167983,"1","0","1","1","0","0","1",4,18.7399444580078,1.09226998202707,"High"
"Perodicticus potto",0.451481,30.384627,"Primates",0.122065677,1011,9782,750.07,1.03,1,1.066,9.125,0.11,10,90,0,0,0,1,1230,0.968483659875827,"1","0","0","0","0","0","0",1,13.9207210540771,-2.10319604303418,"High"
"Peromyscus gossypinus",29.5874,-82.3382,"Rodentia",2.212196507,22.65,2920,72.58,4.03,3.95,0.132,2464.2,0.004,50,40,0,0,10,3,2546.12833333333,0.700538435948845,"1","0","1","1","1","0","1",7,21.9330825805664,0.79398591651361,"High"
"Peromyscus gossypinus",29.5198,-82.2936,"Rodentia",2.212196507,22.65,2920,72.58,4.03,3.95,0.132,2464.2,0.004,50,40,0,0,10,3,2546.12833333333,0.700538435948845,"1","0","1","1","1","0","1",7,24.1134548187256,0.79398591651361,"High"
"Peromyscus leucopus",35.8926,-76.1784,"Rodentia",0.109481365,22.3,2920,106.45,4.345,3.9,0.131,608.723,0.001,50,40,0,0,10,3,2540.00463333333,0.624605416551557,"1","0","1","1","0","1","1",5,15.0005216598511,-2.21200092685669,"Medium"
"Peromyscus maniculatus",44.5956,-75.1691,"Rodentia",0.015198741,20.5,3041.667,86.72,4.615,3.55,0.125,344.27,0.002,50,40,0,0,10,3,2508.71483333333,0.627795968848943,"1","0","1","1","1","1","1",7,45.6409873962402,-4.18654268350778,"Medium"
"Peromyscus maniculatus",47.639499,-71.237822,"Rodentia",0.079922169,20.5,3041.667,86.72,4.615,3.55,0.125,344.27,0.002,50,40,0,0,10,3,2508.71483333333,0.627795968848943,"1","0","1","1","1","1","1",7,8.01591300964355,-2.52670200537047,"Medium"
"Petaurista elegans",42.2801883,127.8093222,"Rodentia",0.000101932,1224,3899.3418106381,431.267254100001,1,1.88029116666667,1.185,77.5570648666667,1.10920708333333,10,90,0,0,0,3,3800,0.551908299906302,"1","0","0","0","0","0","0",1,9.83041954040527,-9.19120463366771,"Low"
"Phacochoerus aethiopicus",-14.5,26.167,"Artiodactyla",0.054014599,73303.76,6862,730,3.365,1.305,11.249,5.162,1.35,0,90,0,0,10,1,1690,0.572920257372329,"0","1","1","0","0","0","0",2,13.4553213119507,-2.91850091710449,"Medium"
"Phacochoerus africanus",-22.133333,29.2,"Artiodactyla",0.020277778,91249.995,7628.5,578,3,1.5,12.689,0.577,1.55,0,90,0,0,10,1,3500,0.52441924770183,"1","1","1","1","0","0","1",5,5.75422382354736,-3.89822967233691,"Medium"
"Phacochoerus africanus",-14.5,26.167,"Artiodactyla",0.071046229,91249.995,7628.5,578,3,1.5,12.689,0.577,1.55,0,90,0,0,10,1,3500,0.52441924770183,"1","1","1","1","0","0","1",5,13.4553213119507,-2.64442450114666,"Medium"
"Phacochoerus africanus",7.676415,36.838274,"Artiodactyla",0.012693445,91249.995,7628.5,578,3,1.5,12.689,0.577,1.55,0,90,0,0,10,1,3500,0.52441924770183,"1","1","1","1","0","0","1",5,38.0528106689453,-4.36666956049687,"Low"
"Phacochoerus africanus",7.67344,36.83441,"Artiodactyla",0.01287478,91249.995,7628.5,578,3,1.5,12.689,0.577,1.55,0,90,0,0,10,1,3500,0.52441924770183,"1","1","1","1","0","0","1",5,38.048755645752,-4.35248491995697,"Medium"
"Phascolarctos cinereus",-21.493902,148.80424,"Diprotodontia",0.565110565,5646.87,8066.5,730,1.005,1,2.747,163.01,0.01,0,100,0,0,0,1,1916.75366666667,0.515773357017406,"1","1","0","0","0","0","0",2,8.01069259643555,-0.570733876715052,"High"
"Phascolarctos cinereus",-21.144337,149.186813,"Diprotodontia",0.581029173,5646.87,8066.5,730,1.005,1,2.747,163.01,0.01,0,100,0,0,0,1,1916.75366666667,0.515773357017406,"1","1","0","0","0","0","0",2,42,-0.542954311686833,"High"
"Philander andersoni",-0.684398492,-77.80531683,"Didelphimorphia",0.009280037,329.995,839.5,250.3573893,3.82,3,0.576,380.406634166666,0.147868033333334,30,10,30,20,0,3,1857.3659,0.51543545863621,"1","0","0","0","0","0","0",1,14.5904502868652,-4.67988974512301,"Low"
"Philander andersoni",-0.9794,-77.2876,"Didelphimorphia",0.009280037,329.995,839.5,250.3573893,3.82,3,0.576,380.406634166666,0.147868033333334,30,10,30,20,0,3,1857.3659,0.51543545863621,"1","0","0","0","0","0","0",1,3.68881225585938,-4.67988974512301,"Low"
"Philander frenatus",-20.580677,-40.417217,"Didelphimorphia",0.01798251,510,1609.042,230.165,4.675,2.5,0.732,664.329186533333,0.0438754,29,57,7.51566666666667,8.65366666666667,3.88333333333333,3.04316666666667,1774.6888,0.489304912813386,"1","0","0","0","0","0","0",1,28.6255207061768,-4.01835566012671,"Medium"
"Philander frenatus",-22.307184,-43.130266,"Didelphimorphia",0.003593751,510,1609.042,230.165,4.675,2.5,0.732,664.329186533333,0.0438754,29,57,7.51566666666667,8.65366666666667,3.88333333333333,3.04316666666667,1774.6888,0.489304912813386,"1","0","0","0","0","0","0",1,31.5623340606689,-5.62855877515778,"Low"
"Philander opossum",-25.753,-54.54,"Didelphimorphia",0.007347908,510,1609.042,243.33,4.6,2.5,0.732,95.74,0.003,30,10,30,20,0,3,1600,0.495726958194377,"1","0","1","0","0","0","1",3,10.897801399231,-4.91333963212136,"Low"
"Philander opossum",10.468506,-84.657612,"Didelphimorphia",0.13235685,510,1609.042,243.33,4.6,2.5,0.732,95.74,0.003,30,10,30,20,0,3,1600,0.495726958194377,"1","0","1","0","0","0","1",3,29.3919906616211,-2.02225359494265,"High"
"Philander opossum",10.020301,-83.215233,"Didelphimorphia",0.327184713,510,1609.042,243.33,4.6,2.5,0.732,95.74,0.003,30,10,30,20,0,3,1600,0.495726958194377,"1","0","1","0","0","0","1",3,22.0313472747803,-1.11723039600514,"High"
"Philander opossum",-26.581324,-48.722133,"Didelphimorphia",0.034724714,510,1609.042,243.33,4.6,2.5,0.732,95.74,0.003,30,10,30,20,0,3,1600,0.495726958194377,"1","0","1","0","0","0","1",3,29.5938949584961,-3.36030362651676,"Medium"
"Piliocolobus rufomitratus",0.451481,30.384627,"Primates",0.244131353,8030.75,12128.7585652,1673.324,1.005,0.733640833333333,3.334,265.998,0.05,0,100,0,0,0,2,2037.78136666667,1.43662741806316,"1","0","1","0","1","0","0",3,13.9207210540771,-1.41004886657039,"High"
"Platacanthomys lasiurus",8.675,77.335,"Rodentia",0.43571342,163,620.5,212.9607434,4.01959333333333,3.07639883333333,0.391,642.741089133333,0.0162413333333333,0,100,0,0,0,3,1400,0.537275467993145,"1","0","0","0","0","0","0",1,11.4721422195435,-0.830770545323213,"High"
"Poecilogale albinucha",-28.184825,29.09673,"Carnivora",0.00067858,282.83,2278.208,947.065,2.215,1.375,3.501,418.934814733333,26.6668292,10,0,70,20,0,2,2300,0.934006829290242,"1","1","1","1","0","0","1",5,23.5386486053467,-7.29550817849173,"Low"
"Potamochoerus larvatus",-28.146849,32.036174,"Artiodactyla",0.007151534,70500.155,8227.708,548,3,1.1,11.011,0.159,4.47,0,80,10,10,0,2,2765.88086666667,0.899459165751415,"1","0","1","0","0","0","1",3,9.93583869934082,-4.94042839983326,"Low"
"Potamochoerus larvatus",7.676415,36.838274,"Artiodactyla",0.012693445,70500.155,8227.708,548,3,1.1,11.011,0.159,4.47,0,80,10,10,0,2,2765.88086666667,0.899459165751415,"1","0","1","0","0","0","1",3,38.0528106689453,-4.36666956049687,"Low"
"Potamochoerus larvatus",7.67344,36.83441,"Artiodactyla",0.01287478,70500.155,8227.708,548,3,1.1,11.011,0.159,4.47,0,80,10,10,0,2,2765.88086666667,0.899459165751415,"1","0","1","0","0","0","1",3,38.048755645752,-4.35248491995697,"Medium"
"Potos flavus",-0.684398492,-77.80531683,"Carnivora",0.018560074,2420.905,14016,974.31,1,1,1.724,34.21,0.22,10,80,0,0,0,1,2500,1.22640299263042,"1","0","0","0","0","0","0",1,14.5904502868652,-3.98674256456307,"Medium"
"Potos flavus",9.031361,-79.622694,"Carnivora",0.044268992,2420.905,14016,974.31,1,1,1.724,34.21,0.22,10,80,0,0,0,1,2500,1.22640299263042,"1","0","0","0","0","0","0",1,38.9809684753418,-3.11747080186709,"Medium"
"Potos flavus",-20.580677,-40.417217,"Carnivora",0.003596502,2420.905,14016,974.31,1,1,1.724,34.21,0.22,10,80,0,0,0,1,2500,1.22640299263042,"1","0","0","0","0","0","0",1,28.6255207061768,-5.62779357256081,"Low"
"Potos flavus",-19.72597,-40.644482,"Carnivora",0.009470296,2420.905,14016,974.31,1,1,1.724,34.21,0.22,10,80,0,0,0,1,2500,1.22640299263042,"1","0","0","0","0","0","0",1,31.0459003448486,-4.65959511567284,"Low"
"Potos flavus",6.5124,-75.8179,"Carnivora",0.01044275,2420.905,14016,974.31,1,1,1.724,34.21,0.22,10,80,0,0,0,1,2500,1.22640299263042,"1","0","0","0","0","0","0",1,38.2301292419434,-4.56184732125227,"Low"
"Potos flavus",10.020301,-83.215233,"Carnivora",0.127238499,2420.905,14016,974.31,1,1,1.724,34.21,0.22,10,80,0,0,0,1,2500,1.22640299263042,"1","0","0","0","0","0","0",1,22.0313472747803,-2.06169200877562,"High"
"Potos flavus",-0.9794,-77.2876,"Carnivora",0.018560074,2420.905,14016,974.31,1,1,1.724,34.21,0.22,10,80,0,0,0,1,2500,1.22640299263042,"1","0","0","0","0","0","0",1,3.68881225585938,-3.98674256456307,"Medium"
"Priodontes maximus",-0.9794,-77.2876,"Cingulata",0.009248299,45190,5475,450.71,1.5,1.20277496666667,42.061,1.6,3.19,90,0,0,0,0,1,500,0.724640145431119,"1","1","0","1","0","0","0",3,3.68881225585938,-4.68331563625988,"Low"
"Priodontes maximus",-0.684398492,-77.80531683,"Cingulata",0.009248299,45190,5475,450.71,1.5,1.20277496666667,42.061,1.6,3.19,90,0,0,0,0,1,500,0.724640145431119,"1","1","0","1","0","0","0",3,14.5904502868652,-4.68331563625988,"Low"
"Priodontes maximus",-17.952576,-48.076082,"Cingulata",0.008324201,45190,5475,450.71,1.5,1.20277496666667,42.061,1.6,3.19,90,0,0,0,0,1,500,0.724640145431119,"1","1","0","1","0","0","0",3,7.9753475189209,-4.78858822369759,"Low"
"Prionailurus bengalensis",3.54794,102.507602,"Carnivora",0.160934744,4150,6314.5,921.4,2.5,1.64,13.054,39.5350066,1.87,0,0,80,15,0,1,3240,0.954961061594226,"1","0","1","1","0","0","1",5,29.297966003418,-1.8267563129309,"High"
"Prionailurus bengalensis",41.6969,127.7153,"Carnivora",0.004575572,4150,6314.5,921.4,2.5,1.64,13.054,39.5350066,1.87,0,0,80,15,0,1,3240,0.954961061594226,"1","0","1","1","0","0","1",5,0.934690117835999,-5.38702356074751,"Low"
"Prionailurus bengalensis",4.976119,102.463822,"Carnivora",0.192377371,4150,6314.5,921.4,2.5,1.64,13.054,39.5350066,1.87,0,0,80,15,0,1,3240,0.954961061594226,"1","0","1","1","0","0","1",5,17.8670978546143,-1.64829636201275,"High"
"Prionailurus bengalensis",29.8833335,78.116667,"Carnivora",0.017877197,4150,6314.5,921.4,2.5,1.64,13.054,39.5350066,1.87,0,0,80,15,0,1,3240,0.954961061594226,"1","0","1","1","0","0","1",5,30.5626125335693,-4.02422928886386,"Medium"
"Prionailurus bengalensis",16.733333,101.551111,"Carnivora",0.042843055,4150,6314.5,921.4,2.5,1.64,13.054,39.5350066,1.87,0,0,80,15,0,1,3240,0.954961061594226,"1","0","1","1","0","0","1",5,11.8104839324951,-3.15021172408708,"Medium"
"Prionailurus bengalensis",36.579225,127.979376,"Carnivora",0.01309093,4150,6314.5,921.4,2.5,1.64,13.054,39.5350066,1.87,0,0,80,15,0,1,3240,0.954961061594226,"1","0","1","1","0","0","1",5,20.8576030731201,-4.33583565498356,"Medium"
"Prionailurus bengalensis",36.579225,127.979376,"Carnivora",0.019082709,4150,6314.5,921.4,2.5,1.64,13.054,39.5350066,1.87,0,0,80,15,0,1,3240,0.954961061594226,"1","0","1","1","0","0","1",5,20.8576030731201,-3.95897264190829,"Medium"
"Prionailurus bengalensis",37.568567,127.198354,"Carnivora",0.007738063,4150,6314.5,921.4,2.5,1.64,13.054,39.5350066,1.87,0,0,80,15,0,1,3240,0.954961061594226,"1","0","1","1","0","0","1",5,39.4728965759277,-4.86160388109829,"Low"
"Prionailurus bengalensis",42.405375,128.042614,"Carnivora",5.82722e-06,4150,6314.5,921.4,2.5,1.64,13.054,39.5350066,1.87,0,0,80,15,0,1,3240,0.954961061594226,"1","0","1","1","0","0","1",5,9.40482425689697,-12.0529705152389,"Low"
"Prionailurus bengalensis",36.5,127.8,"Carnivora",0.000370201,4150,6314.5,921.4,2.5,1.64,13.054,39.5350066,1.87,0,0,80,15,0,1,3240,0.954961061594226,"1","0","1","1","0","0","1",5,25.8279132843018,-7.90146445658595,"Low"
"Prionailurus bengalensis",36.579695,127.92624,"Carnivora",0.029257285,4150,6314.5,921.4,2.5,1.64,13.054,39.5350066,1.87,0,0,80,15,0,1,3240,0.954961061594226,"1","0","1","1","0","0","1",5,24.8207054138184,-3.53162667648546,"Medium"
"Prionailurus bengalensis",14.428868,101.368889,"Carnivora",0.082937528,4150,6314.5,921.4,2.5,1.64,13.054,39.5350066,1.87,0,0,80,15,0,1,3240,0.954961061594226,"1","0","1","1","0","0","1",5,13.8032693862915,-2.48966762928615,"Medium"
"Prionailurus rubiginosus",16.030395,78.890295,"Carnivora",0.040916945,1350,6533.5,365,2.23,1.675896,7.53,7.97542513333333,29.94694665,0,0,100,0,0,1,2480,1.30548942356909,"1","1","1","1","0","1","1",6,13.2072696685791,-3.19621099855476,"Medium"
"Procavia capensis",-28.184825,29.09673,"Hyracoidea",0.0033929,2750,5405.042,2190,2.44,1,1.849,2366.667,0.003,0,100,0,0,0,1,4300,0.815610599175224,"0","1","1","0","0","1","0",4,23.5386486053467,-5.68607026605763,"Low"
"Procyon cancrivorus",-22.246302,-47.839529,"Carnivora",0.070360936,6270,6935,697.545,2.75,1.05629716666667,15.98,5.74,7.8406288,50,20,0,10,0,2,2350,1.76149421537568,"1","0","0","0","1","0","0",2,21.9591789245605,-2.65411705618819,"Medium"
"Procyon cancrivorus",-10.675567,-62.208069,"Carnivora",0.062543054,6270,6935,697.545,2.75,1.05629716666667,15.98,5.74,7.8406288,50,20,0,10,0,2,2350,1.76149421537568,"1","0","0","0","1","0","0",2,18.0498847961426,-2.77190009539768,"Medium"
"Procyon cancrivorus",-1.005806,-46.774428,"Carnivora",0.329250626,6270,6935,697.545,2.75,1.05629716666667,15.98,5.74,7.8406288,50,20,0,10,0,2,2350,1.76149421537568,"1","0","0","0","1","0","0",2,25.8150939941406,-1.11093603706974,"High"
"Procyon cancrivorus",-21.470753,-47.908255,"Carnivora",0.017894029,6270,6935,697.545,2.75,1.05629716666667,15.98,5.74,7.8406288,50,20,0,10,0,2,2350,1.76149421537568,"1","0","0","0","1","0","0",2,12.5507373809814,-4.02328819720308,"Medium"
"Procyon cancrivorus",-16.575593,-50.261,"Carnivora",0.031890153,6270,6935,697.545,2.75,1.05629716666667,15.98,5.74,7.8406288,50,20,0,10,0,2,2350,1.76149421537568,"1","0","0","0","1","0","0",2,14.1203746795654,-3.44545800022944,"Medium"
"Procyon cancrivorus",-20.675583,-43.349806,"Carnivora",0.010425952,6270,6935,697.545,2.75,1.05629716666667,15.98,5.74,7.8406288,50,20,0,10,0,2,2350,1.76149421537568,"1","0","0","0","1","0","0",2,13.66100025177,-4.56345719652175,"Low"
"Procyon cancrivorus",-20.552911,-55.549228,"Carnivora",0.014602741,6270,6935,697.545,2.75,1.05629716666667,15.98,5.74,7.8406288,50,20,0,10,0,2,2350,1.76149421537568,"1","0","0","0","1","0","0",2,11.8876171112061,-4.22654602816272,"Medium"
"Procyon cancrivorus",-19.72597,-40.644482,"Carnivora",0.018940592,6270,6935,697.545,2.75,1.05629716666667,15.98,5.74,7.8406288,50,20,0,10,0,2,2350,1.76149421537568,"1","0","0","0","1","0","0",2,31.0459003448486,-3.96644793511289,"Medium"
"Procyon cancrivorus",6.5124,-75.8179,"Carnivora",0.020885501,6270,6935,697.545,2.75,1.05629716666667,15.98,5.74,7.8406288,50,20,0,10,0,2,2350,1.76149421537568,"1","0","0","0","1","0","0",2,38.2301292419434,-3.86870009281222,"Medium"
"Procyon cancrivorus",-30.117957,-53.619222,"Carnivora",0.283195483,6270,6935,697.545,2.75,1.05629716666667,15.98,5.74,7.8406288,50,20,0,10,0,2,2350,1.76149421537568,"1","0","0","0","1","0","0",2,19.8435955047607,-1.26161786714853,"High"
"Procyon cancrivorus",-29.878831,-50.16805,"Carnivora",0.344055485,6270,6935,697.545,2.75,1.05629716666667,15.98,5.74,7.8406288,50,20,0,10,0,2,2350,1.76149421537568,"1","0","0","0","1","0","0",2,21.1244487762451,-1.0669523410105,"High"
"Procyon cancrivorus",-20.580677,-40.417217,"Carnivora",0.071930041,6270,6935,697.545,2.75,1.05629716666667,15.98,5.74,7.8406288,50,20,0,10,0,2,2350,1.76149421537568,"1","0","0","0","1","0","0",2,28.6255207061768,-2.63206128510442,"Medium"
"Procyon cancrivorus",-6.5792,-37.2458,"Carnivora",0.071229779,6270,6935,697.545,2.75,1.05629716666667,15.98,5.74,7.8406288,50,20,0,10,0,2,2350,1.76149421537568,"1","0","0","0","1","0","0",2,10.5778360366821,-2.64184430362199,"Medium"
"Procyon cancrivorus",-30.0867,-50.6708,"Carnivora",0.149506641,6270,6935,697.545,2.75,1.05629716666667,15.98,5.74,7.8406288,50,20,0,10,0,2,2350,1.76149421537568,"1","0","0","0","1","0","0",2,9.05039978027344,-1.90041446573332,"High"
"Procyon cancrivorus",-16.598535,-50.195063,"Carnivora",0.088110674,6270,6935,697.545,2.75,1.05629716666667,15.98,5.74,7.8406288,50,20,0,10,0,2,2350,1.76149421537568,"1","0","0","0","1","0","0",2,20.0962181091309,-2.42916159560376,"Medium"
"Procyon cancrivorus",-24.739094,-65.028936,"Carnivora",0.018705334,6270,6935,697.545,2.75,1.05629716666667,15.98,5.74,7.8406288,50,20,0,10,0,2,2350,1.76149421537568,"1","0","0","0","1","0","0",2,32.7104568481445,-3.97894655515326,"Medium"
"Procyon cancrivorus",-20.469266,-55.20453,"Carnivora",0.026568065,6270,6935,697.545,2.75,1.05629716666667,15.98,5.74,7.8406288,50,20,0,10,0,2,2350,1.76149421537568,"1","0","0","0","1","0","0",2,13.68492603302,-3.62804534835844,"Medium"
"Procyon cancrivorus",-7.167969,-35.367968,"Carnivora",0.023197835,6270,6935,697.545,2.75,1.05629716666667,15.98,5.74,7.8406288,50,20,0,10,0,2,2350,1.76149421537568,"1","0","0","0","1","0","0",2,28.9562225341797,-3.76369632362988,"Medium"
"Procyon cancrivorus",-25.54553,-48.78396,"Carnivora",0.086789014,6270,6935,697.545,2.75,1.05629716666667,15.98,5.74,7.8406288,50,20,0,10,0,2,2350,1.76149421537568,"1","0","0","0","1","0","0",2,24.6932792663574,-2.44427523214636,"Medium"
"Procyon cancrivorus",-27.35,-50.9,"Carnivora",0.061344538,6270,6935,697.545,2.75,1.05629716666667,15.98,5.74,7.8406288,50,20,0,10,0,2,2350,1.76149421537568,"1","0","0","0","1","0","0",2,9.98854160308838,-2.79124914194349,"Medium"
"Procyon cancrivorus",-14.157535,-47.59415,"Carnivora",0.006710348,6270,6935,697.545,2.75,1.05629716666667,15.98,5.74,7.8406288,50,20,0,10,0,2,2350,1.76149421537568,"1","0","0","0","1","0","0",2,12.5490980148315,-5.00410446645217,"Low"
"Procyon cancrivorus",-11.904988,-48.737133,"Carnivora",0.050450314,6270,6935,697.545,2.75,1.05629716666667,15.98,5.74,7.8406288,50,20,0,10,0,2,2350,1.76149421537568,"1","0","0","0","1","0","0",2,19.4081745147705,-2.98676630821775,"Medium"
"Procyon cancrivorus",7.082591,-73.718817,"Carnivora",0.685302353,6270,6935,697.545,2.75,1.05629716666667,15.98,5.74,7.8406288,50,20,0,10,0,2,2350,1.76149421537568,"1","0","0","0","1","0","0",2,28.4019927978516,-0.377895146863494,"High"
"Procyon cancrivorus",-17.102934,-49.89273,"Carnivora",0.064785164,6270,6935,697.545,2.75,1.05629716666667,15.98,5.74,7.8406288,50,20,0,10,0,2,2350,1.76149421537568,"1","0","0","0","1","0","0",2,25.1615428924561,-2.73667865245439,"Medium"
"Procyon cancrivorus",-19.7091,-47.9835,"Carnivora",0.181305816,6270,6935,697.545,2.75,1.05629716666667,15.98,5.74,7.8406288,50,20,0,10,0,2,2350,1.76149421537568,"1","0","0","0","1","0","0",2,43.6360549926758,-1.7075700823095,"High"
"Procyon cancrivorus",-22.307184,-43.130266,"Carnivora",0.008984377,6270,6935,697.545,2.75,1.05629716666667,15.98,5.74,7.8406288,50,20,0,10,0,2,2350,1.76149421537568,"1","0","0","0","1","0","0",2,31.5623340606689,-4.71226809893579,"Low"
"Procyon cancrivorus",-21.8644,-51.8667,"Carnivora",0.030818348,6270,6935,697.545,2.75,1.05629716666667,15.98,5.74,7.8406288,50,20,0,10,0,2,2350,1.76149421537568,"1","0","0","0","1","0","0",2,32.6042251586914,-3.47964505208421,"Medium"
"Procyon cancrivorus",-25.753,-54.54,"Carnivora",0.264524701,6270,6935,697.545,2.75,1.05629716666667,15.98,5.74,7.8406288,50,20,0,10,0,2,2350,1.76149421537568,"1","0","0","0","1","0","0",2,10.897801399231,-1.3298206445205,"High"
"Procyon cancrivorus",-10.68583,-37.42472,"Carnivora",0.172499051,6270,6935,697.545,2.75,1.05629716666667,15.98,5.74,7.8406288,50,20,0,10,0,2,2350,1.76149421537568,"1","0","0","0","1","0","0",2,42.7882308959961,-1.75736354397513,"High"
